300,0.095163
301,0.095828
302,0.096809
303,0.097273
304,0.098027
305,0.098533
306,0.099177
307,0.099745
308,0.10012
309,0.10055
310,0.10108
311,0.10132
312,0.10189
313,0.10196
314,0.10221
315,0.1025
316,0.10266
317,0.10294
318,0.10304
319,0.10223
320,0.10235
321,0.10253
322,0.10256
323,0.10259
324,0.10275
325,0.10278
326,0.10275
327,0.10283
328,0.10281
329,0.10279
330,0.10292
331,0.10289
332,0.10279
333,0.1028
334,0.10273
335,0.10264
336,0.10268
337,0.10268
338,0.10258
339,0.10253
340,0.1025
341,0.1023
342,0.10239
343,0.10223
344,0.10215
345,0.10218
346,0.10202
347,0.10182
348,0.10188
349,0.10178
350,0.10167
351,0.10161
352,0.10146
353,0.10139
354,0.10128
355,0.10132
356,0.10111
357,0.10103
358,0.10098
359,0.10087
360,0.10086
361,0.1007
362,0.10051
363,0.10052
364,0.10047
365,0.10034
366,0.10025
367,0.10017
368,0.10005
369,0.099967
370,0.09988
371,0.099805
372,0.099666
373,0.099697
374,0.099491
375,0.099541
376,0.099327
377,0.099205
378,0.099156
379,0.098982
380,0.098797
381,0.098745
382,0.09869
383,0.098623
384,0.098547
385,0.098502
386,0.098412
387,0.098301
388,0.098245
389,0.098128
390,0.097999
391,0.098002
392,0.097862
393,0.097815
394,0.09782
395,0.097731
396,0.097603
397,0.09756
398,0.097444
399,0.097385
400,0.097371
401,0.097279
402,0.097196
403,0.097165
404,0.097066
405,0.097031
406,0.096981
407,0.096884
408,0.096781
409,0.096757
410,0.096674
411,0.096577
412,0.096562
413,0.096494
414,0.09643
415,0.096435
416,0.096381
417,0.096274
418,0.096302
419,0.096218
420,0.096129
421,0.096067
422,0.095997
423,0.095935
424,0.095993
425,0.095917
426,0.09587
427,0.095847
428,0.095814
429,0.095761
430,0.095756
431,0.095718
432,0.095647
433,0.095651
434,0.095614
435,0.095561
436,0.095548
437,0.095508
438,0.095467
439,0.095447
440,0.095409
441,0.09541
442,0.095408
443,0.095334
444,0.095336
445,0.095343
446,0.095266
447,0.09522
448,0.095271
449,0.095185
450,0.095136
451,0.095157
452,0.095157
453,0.095148
454,0.095171
455,0.095124
456,0.095096
457,0.095069
458,0.095001
459,0.094988
460,0.095019
461,0.09502
462,0.09502
463,0.094999
464,0.09495
465,0.094944
466,0.095
467,0.09498
468,0.094956
469,0.094952
470,0.094924
471,0.094954
472,0.094988
473,0.09495
474,0.09493
475,0.094947
476,0.094944
477,0.094974
478,0.095016
479,0.095015
480,0.094992
481,0.09501
482,0.095024
483,0.095037
484,0.095023
485,0.095004
486,0.095061
487,0.095105
488,0.095081
489,0.095075
490,0.095067
491,0.095074
492,0.095074
493,0.095077
494,0.095068
495,0.095113
496,0.095149
497,0.095119
498,0.095156
499,0.09521
500,0.095182
501,0.095184
502,0.095217
503,0.095196
504,0.095212
505,0.09524
506,0.095228
507,0.095294
508,0.095327
509,0.095352
510,0.095366
511,0.095363
512,0.095355
513,0.095398
514,0.095491
515,0.095523
516,0.095556
517,0.095584
518,0.095578
519,0.095618
520,0.095673
521,0.09572
522,0.095784
523,0.095795
524,0.095794
525,0.095851
526,0.095887
527,0.095912
528,0.095974
529,0.096026
530,0.096
531,0.096049
532,0.096123
533,0.096149
534,0.096204
535,0.096226
536,0.096202
537,0.096243
538,0.096301
539,0.096323
540,0.096416
541,0.096465
542,0.09643
543,0.09645
544,0.096529
545,0.096555
546,0.096593
547,0.096621
548,0.096613
549,0.096675
550,0.096755
551,0.096766
552,0.096796
553,0.096827
554,0.096889
555,0.096922
556,0.096988
557,0.097013
558,0.097034
559,0.097025
560,0.09703
561,0.09712
562,0.097147
563,0.097246
564,0.097308
565,0.09727
566,0.097318
567,0.097429
568,0.097417
569,0.097467
570,0.097511
571,0.09754
572,0.097579
573,0.097661
574,0.097665
575,0.097714
576,0.097794
577,0.097755
578,0.097817
579,0.097926
580,0.097888
581,0.097902
582,0.097983
583,0.09795
584,0.098034
585,0.098131
586,0.09815
587,0.098186
588,0.098224
589,0.098238
590,0.098307
591,0.098413
592,0.09838
593,0.098394
594,0.09846
595,0.098429
596,0.098544
597,0.098621
598,0.098577
599,0.09865
600,0.098734
601,0.098712
602,0.098785
603,0.098871
604,0.098843
605,0.09886
606,0.098949
607,0.09898
608,0.099034
609,0.099119
610,0.099124
611,0.099139
612,0.099152
613,0.099112
614,0.09929
615,0.099365
616,0.099385
617,0.09943
618,0.099491
619,0.099491
620,0.099549
621,0.099611
622,0.099596
623,0.09967
624,0.099726
625,0.099736
626,0.099795
627,0.099783
628,0.099814
629,0.099951
630,0.099987
631,0.099966
632,0.10006
633,0.10012
634,0.1001
635,0.10015
636,0.10018
637,0.10021
638,0.10029
639,0.10032
640,0.10032
641,0.10039
642,0.1004
643,0.10044
644,0.10045
645,0.10054
646,0.10057
647,0.10064
648,0.10071
649,0.10077
650,0.10083
651,0.10083
652,0.10091
653,0.1009
654,0.1009
655,0.10095
656,0.10102
657,0.10107
658,0.1011
659,0.10111
660,0.1012
661,0.1013
662,0.10133
663,0.10135
664,0.10135
665,0.10143
666,0.10151
667,0.10141
668,0.10158
669,0.10151
670,0.10155
671,0.10168
672,0.10168
673,0.1017
674,0.10169
675,0.10181
676,0.10182
677,0.10186
678,0.10197
679,0.10202
680,0.10201
681,0.102
682,0.10205
683,0.10217
684,0.10219
685,0.10208
686,0.10233
687,0.10226
688,0.10232
689,0.10233
690,0.10248
691,0.10236
692,0.10254
693,0.10251
694,0.10248
695,0.10266
696,0.10266
697,0.10267
698,0.10274
699,0.10276
700,0.10275
701,0.10283
702,0.10293
703,0.10291
704,0.10298
705,0.10309
706,0.10303
707,0.10312
708,0.10322
709,0.10315
710,0.10317
711,0.10327
712,0.10326
713,0.10335
714,0.10346
715,0.10332
716,0.10347
717,0.10346
718,0.10342
719,0.10354
720,0.10357
721,0.10361
722,0.10374
723,0.10372
724,0.10368
725,0.10373
726,0.10394
727,0.10376
728,0.10391
729,0.10382
730,0.10394
731,0.10406
732,0.10399
733,0.10409
734,0.10412
735,0.10416
736,0.10418
737,0.10426
738,0.10426
739,0.10428
740,0.10431
741,0.10451
742,0.10432
743,0.10447
744,0.10451
745,0.10465
746,0.10468
747,0.10462
748,0.10462
749,0.10463
750,0.10462
751,0.10479
752,0.10484
753,0.10485
754,0.10492
755,0.10486
756,0.10494
757,0.1049
758,0.10508
759,0.10522
760,0.10512
761,0.10512
762,0.10522
763,0.10523
764,0.10525
765,0.1053
766,0.10519
767,0.10534
768,0.10534
769,0.10541
770,0.10544
771,0.10543
772,0.10552
773,0.10549
774,0.10565
775,0.10552
776,0.1056
777,0.10573
778,0.1057
779,0.10585
780,0.10588
781,0.10586
782,0.10598
783,0.10597
784,0.10598
785,0.10595
786,0.10589
787,0.1061
788,0.10623
789,0.10613
790,0.10611
791,0.1063
792,0.10616
793,0.10612
794,0.10625
795,0.10633
796,0.10643
797,0.10639
798,0.10646
799,0.10642
800,0.10648
801,0.10656
802,0.10658
803,0.10659
804,0.10649
805,0.10667
806,0.10679
807,0.10685
808,0.10671
809,0.10676
810,0.10686
811,0.1069
812,0.10691
813,0.10705
814,0.10701
815,0.10703
816,0.10724
817,0.10712
818,0.10712
819,0.10723
820,0.10734
821,0.10729
822,0.10733
823,0.1074
824,0.10738
825,0.10735
826,0.10739
827,0.10746
828,0.1076
829,0.10757
830,0.1077
831,0.10751
832,0.10778
833,0.10783
834,0.10757
835,0.10761
836,0.10781
837,0.10801
838,0.10787
839,0.10809
840,0.10821
841,0.10818
842,0.10816
843,0.1081
844,0.1081
845,0.10836
846,0.1083
847,0.10845
848,0.10843
849,0.10837
850,0.10868
851,0.10886
852,0.10859
853,0.10828
854,0.10835
855,0.10874
856,0.10887
857,0.10898
858,0.10895
859,0.10874
860,0.11
861,0.1119
862,0.11189
863,0.11191
864,0.11192
865,0.11194
866,0.11194
867,0.11192
868,0.11185
869,0.11173
870,0.11155
871,0.11134
872,0.11102
873,0.1107
874,0.11025
875,0.10975
876,0.10939
877,0.10912
878,0.10905
879,0.10917
880,0.10931
881,0.1096
882,0.10959
883,0.10927
884,0.10916
885,0.1093
886,0.1095
887,0.10964
888,0.10976
889,0.10977
890,0.10961
891,0.10957
892,0.10976
893,0.10989
894,0.10998
895,0.11001
896,0.10983
897,0.10977
898,0.10994
899,0.11008
900,0.11017
901,0.11027
902,0.11029
903,0.11017
904,0.11015
905,0.11035
906,0.11045
907,0.11024
908,0.11021
909,0.11044
910,0.11053
911,0.11043
912,0.11047
913,0.11066
914,0.11077
915,0.11086
916,0.1108
917,0.11067
918,0.1106
919,0.11071
920,0.11097
921,0.11098
922,0.11081
923,0.1109
924,0.11102
925,0.11102
926,0.11109
927,0.11123
928,0.11117
929,0.11113
930,0.11114
931,0.11137
932,0.11158
933,0.11147
934,0.11133
